bill_id,bill_number,title,date,event
1933712,SB1438,Relating To Home Care Agencies.,2025-03-21,Committee Referral
1933712,SB1438,Relating To Home Care Agencies.,2025-04-01,Committee Report Pass
1933712,SB1438,Relating To Home Care Agencies.,2025-04-16,Enrolled
1933712,SB1438,Relating To Home Care Agencies.,2025-05-15,Chapter/Act/Statute
1933712,SB1438,Relating To Home Care Agencies.,2025-05-15,Passed
1933584,SB1439,Relating To Nuisances.,2025-01-23,Introduced
1933584,SB1439,Relating To Nuisances.,2025-01-27,Committee Referral
1933584,SB1439,Relating To Nuisances.,2025-02-14,Committee Report Pass
1933584,SB1439,Relating To Nuisances.,2025-02-14,Committee Referral
1933584,SB1439,Relating To Nuisances.,2025-02-28,Committee Report Pass
1933584,SB1439,Relating To Nuisances.,2025-03-04,Engrossed
1933584,SB1439,Relating To Nuisances.,2025-03-06,Committee Referral
1915394,SB144,Relating To Chiropractic.,2025-01-15,Introduced
1915394,SB144,Relating To Chiropractic.,2025-01-17,Committee Referral
1915394,SB144,Relating To Chiropractic.,2025-02-10,Committee Report Pass
1915394,SB144,Relating To Chiropractic.,2025-02-10,Committee Referral
1915394,SB144,Relating To Chiropractic.,2025-02-27,Committee Report Pass
1915394,SB144,Relating To Chiropractic.,2025-03-04,Engrossed
1915394,SB144,Relating To Chiropractic.,2025-03-06,Committee Referral
1933344,SB1440,Relating To Exemptions From Civil Service For Certain Positions In The Department Of Health.,2025-01-23,Introduced
1933344,SB1440,Relating To Exemptions From Civil Service For Certain Positions In The Department Of Health.,2025-01-27,Committee Referral
1933344,SB1440,Relating To Exemptions From Civil Service For Certain Positions In The Department Of Health.,2025-02-07,Committee Referral
1933344,SB1440,Relating To Exemptions From Civil Service For Certain Positions In The Department Of Health.,2025-02-13,Committee Report Pass
1933344,SB1440,Relating To Exemptions From Civil Service For Certain Positions In The Department Of Health.,2025-02-13,Committee Referral
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-01-23,Introduced
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-01-27,Committee Referral
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-02-14,Committee Report Pass
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-02-14,Committee Referral
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-02-28,Committee Report Pass
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-03-04,Engrossed
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-03-06,Committee Referral
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-03-18,Committee Report Pass
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-03-18,Committee Referral
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-04-04,Committee Report Pass
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-04-16,Enrolled
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-05-16,Chapter/Act/Statute
1933408,SB1441,Relating To The Transition Of The Oahu Regional Health Care System From The Hawaii Health Systems Corporation Into The Department Of Health.,2025-05-16,Passed
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-01-23,Introduced
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-01-27,Committee Referral
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-02-13,Committee Report Pass
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-02-13,Committee Referral
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-02-28,Committee Report Pass
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-03-04,Engrossed
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-03-06,Committee Referral
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-03-21,Committee Report Pass
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-03-21,Committee Referral
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-04-02,Committee Report Pass
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-04-16,Enrolled
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-06-06,Chapter/Act/Statute
1933579,SB1442,Relating To Mental Health Services For Children And Adolescents.,2025-06-06,Passed
1933469,SB1443,Relating To The Department Of Health.,2025-01-23,Introduced
1933469,SB1443,Relating To The Department Of Health.,2025-01-27,Committee Referral
1933469,SB1443,Relating To The Department Of Health.,2025-02-12,Committee Report Pass
1933469,SB1443,Relating To The Department Of Health.,2025-02-12,Committee Referral
1933469,SB1443,Relating To The Department Of Health.,2025-02-28,Committee Report Pass
1933469,SB1443,Relating To The Department Of Health.,2025-03-04,Engrossed
1933469,SB1443,Relating To The Department Of Health.,2025-03-06,Committee Referral
1933469,SB1443,Relating To The Department Of Health.,2025-03-18,Committee Report Pass
1933469,SB1443,Relating To The Department Of Health.,2025-03-18,Committee Referral
1933469,SB1443,Relating To The Department Of Health.,2025-04-03,Committee Report Pass
1933469,SB1443,Relating To The Department Of Health.,2025-04-16,Enrolled
1933469,SB1443,Relating To The Department Of Health.,2025-05-14,Chapter/Act/Statute
1933469,SB1443,Relating To The Department Of Health.,2025-05-14,Passed
1933439,SB1444,Relating To The General Excise Tax.,2025-01-23,Introduced
1933439,SB1444,Relating To The General Excise Tax.,2025-01-27,Committee Referral
1933439,SB1444,Relating To The General Excise Tax.,2025-02-12,Committee Report Pass
1933439,SB1444,Relating To The General Excise Tax.,2025-02-12,Committee Referral
1933416,SB1445,Relating To Youth Mental Health.,2025-01-23,Introduced
1933416,SB1445,Relating To Youth Mental Health.,2025-01-27,Committee Referral
1933416,SB1445,Relating To Youth Mental Health.,2025-02-14,Committee Report Pass
1933416,SB1445,Relating To Youth Mental Health.,2025-02-14,Committee Referral
1933330,SB1446,Relating To Parking For Disabled Persons.,2025-01-23,Introduced
1933330,SB1446,Relating To Parking For Disabled Persons.,2025-01-27,Committee Referral
1933330,SB1446,Relating To Parking For Disabled Persons.,2025-02-04,Committee Referral
1933651,SB1447,Relating To Administrative Orders.,2025-01-23,Introduced
1933651,SB1447,Relating To Administrative Orders.,2025-01-27,Committee Referral
1933651,SB1447,Relating To Administrative Orders.,2025-02-14,Committee Report Pass
1933651,SB1447,Relating To Administrative Orders.,2025-02-14,Committee Referral
1933651,SB1447,Relating To Administrative Orders.,2025-02-28,Committee Report Pass
1933651,SB1447,Relating To Administrative Orders.,2025-03-04,Engrossed
1933651,SB1447,Relating To Administrative Orders.,2025-03-06,Committee Referral
1933651,SB1447,Relating To Administrative Orders.,2025-03-18,Committee Report Pass
1933651,SB1447,Relating To Administrative Orders.,2025-03-18,Committee Referral
1933651,SB1447,Relating To Administrative Orders.,2025-04-02,Committee Report Pass
1933651,SB1447,Relating To Administrative Orders.,2025-04-02,Enrolled
1933651,SB1447,Relating To Administrative Orders.,2025-04-11,Chapter/Act/Statute
1933651,SB1447,Relating To Administrative Orders.,2025-04-11,Passed
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-01-23,Introduced
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-01-27,Committee Referral
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-02-11,Committee Report Pass
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-02-11,Committee Referral
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-02-28,Committee Report Pass
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-03-04,Engrossed
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-03-06,Committee Referral
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-03-18,Committee Report Pass
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-03-18,Committee Referral
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-04-04,Committee Report Pass
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-05-01,Enrolled
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-05-14,Chapter/Act/Statute
1933459,SB1448,Making An Emergency Appropriation To The Department Of Health For Construction Defect Remediation At The Hawaii State Hospital.,2025-05-14,Passed
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-01-23,Introduced
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-01-27,Committee Referral
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-02-14,Committee Report Pass
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-02-14,Committee Referral
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-02-28,Committee Report Pass
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-03-04,Engrossed
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-03-06,Committee Referral
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-03-18,Committee Report Pass
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-03-18,Committee Referral
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-04-01,Committee Report Pass
1933652,SB1449,Relating To Prior Authorization Of Health Care Services.,2025-04-23,Committee Referral
1915860,SB145,Relating To Declaration Of Water Shortage And Emergency.,2025-01-15,Introduced
1915860,SB145,Relating To Declaration Of Water Shortage And Emergency.,2025-01-17,Committee Referral
1915860,SB145,Relating To Declaration Of Water Shortage And Emergency.,2025-02-12,Committee Report Pass
1915860,SB145,Relating To Declaration Of Water Shortage And Emergency.,2025-02-12,Committee Referral
1915860,SB145,Relating To Declaration Of Water Shortage And Emergency.,2025-02-28,Committee Report Pass
1915860,SB145,Relating To Declaration Of Water Shortage And Emergency.,2025-03-04,Engrossed
1915860,SB145,Relating To Declaration Of Water Shortage And Emergency.,2025-03-06,Committee Referral
1933668,SB1450,Relating To An Intensive Mobile Team Pilot Program For Houseless Individuals Suffering From Serious Brain Disorders.,2025-01-23,Introduced
1933668,SB1450,Relating To An Intensive Mobile Team Pilot Program For Houseless Individuals Suffering From Serious Brain Disorders.,2025-01-27,Committee Referral
1933668,SB1450,Relating To An Intensive Mobile Team Pilot Program For Houseless Individuals Suffering From Serious Brain Disorders.,2025-02-14,Committee Report Pass
1933668,SB1450,Relating To An Intensive Mobile Team Pilot Program For Houseless Individuals Suffering From Serious Brain Disorders.,2025-02-14,Committee Referral
1933323,SB1451,Relating To Critical Infrastructure.,2025-01-23,Introduced
1933323,SB1451,Relating To Critical Infrastructure.,2025-01-27,Committee Referral
1933323,SB1451,Relating To Critical Infrastructure.,2025-02-12,Committee Report Pass
1933323,SB1451,Relating To Critical Infrastructure.,2025-02-12,Committee Referral
1933323,SB1451,Relating To Critical Infrastructure.,2025-02-28,Committee Report Pass
1933323,SB1451,Relating To Critical Infrastructure.,2025-03-04,Engrossed
1933323,SB1451,Relating To Critical Infrastructure.,2025-03-06,Committee Referral
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-01-23,Introduced
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-01-27,Committee Referral
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-02-12,Committee Report Pass
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-02-12,Committee Referral
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-02-28,Committee Report Pass
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-03-04,Engrossed
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-03-06,Committee Referral
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-03-21,Committee Report Pass
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-03-21,Committee Referral
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-04-02,Committee Report Pass
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-04-24,Committee Report Pass
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-04-24,Committee Report Pass
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-05-01,Enrolled
1933769,SB1452,Relating To The Uniform Controlled Substance Act.,2025-05-29,Chapter/Act/Statute
