bill_id,bill_number,title,description,state,subject,companion,relevant,session,filename,status,status_date,source,chat,url_final_text,url_initial_text
1915511,SB155,Relating To Evictions.,"Prohibits landlords from terminating certain tenancies without cause. Establishes criteria under which landlords can undertake a no-fault eviction. Requires landlords, when proceeding with a no-fault eviction, to offer relocation assistance to the tenant or waiver of the final month's rent. Effective 1/1/2026.",HI,"Landlord-tenant Code, No-fault Evictions, For-cause Evictions, Relocation Assistance, Waiver of Rent",HB466,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB155.json,Introduced,2025-01-15,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=155&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB155_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB155_.HTM
1936464,SB1550,Relating To Trees.,"Establishes base selection criteria for exceptional trees. Establishes the significant tree designation, selection criteria, and related processes. Establishes the State Arborist Advisory Committee within the Department of Land and Natural Resources for administrative purposes. Requires County Arborist Advisory Committees to have at least six members, adopt new exceptional tree selection criteria, and designate significant trees. Directs the Department of Land and Natural Resources and the University of Hawaii to cooperate with State and County Arborist Advisory Committees to carry out the Exceptional Trees Program.",HI,"DLNR, UH, Exceptional Trees Program, Significant Trees, State Arborist Advisory Committee, County Arborist Advisory Committees",HB1501,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1550.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1550&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1550_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1550_.HTM
1936529,SB1551,Relating To Plastic.,Bans businesses from providing single-use plastic bags and nonrecyclable paper bags to customers. Assesses a fee that businesses shall charge for allowable bags provided to customers. Establishes penalties.,HI,"Single-use Plastic Bags, Non-recyclable Paper Bags, Ban, Penalties",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1551.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1551&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1551_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1551_.HTM
1936535,SB1552,Relating To The Psychology Interjurisdictional Compact.,"Adopts the Psychology Interjurisdictional Compact to regulate the practice of telepsychology and temporary in-person, facetoface practice of psychology by psychologists across state boundaries in the performance of their psychological practice. Requires the Department of Commerce and Consumer Affairs to adopt rules to implement and administer the Compact. Effective 1/1/2026.",HI,"DCCA, Psychology Interjurisdictional Compact (PSYPACT), Adoption, Rules",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1552.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1552&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1552_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1552_.HTM
1936481,SB1553,Relating To The Department Of Hawaiian Home Lands.,Appropriates moneys from the Act 279 Special Fund for the Department of Hawaiian Home Lands to purchase a parcel of land identified as tax map key: (1) 9-1-013-025. Effective 7/1/2050. (SD2),HI,"DHHL, Land Purchase, Appropriations ($), Act 279 Special Fund",HB1353,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1553.json,Engrossed,2025-03-04,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1553&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1553_SD2_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1553_.HTM
1936546,SB1554,Relating To Community Collaborative Capital Improvement Projects.,"Establishes a program within the Office of Community Services to authorize the formation of community collaborative capital improvement projects eligible for state grants, which may be exempted from certain state and county regulatory requirements under specific circumstances. Requires the Office to adopt rules and submit annual reports to the Legislature. Repeals 6/30/2030.",HI,"OCS, Grants, Program, Community Collaborative Capital Improvement Projects, Regulatory Exemptions, Rules, Reports",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1554.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1554&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1554_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1554_.HTM
1936611,SB1555,Relating To Fair Campaign Practices.,Adopts the Code of Fair Campaign Practices that candidates may use as a guide for their election campaigns.,HI,"Election Campaigns, Code of Fair Campaign Practices",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1555.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1555&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1555_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1555_.HTM
1936474,SB1556,Relating To Trusted Public Representatives.,Establishes a Trusted Public Representative Program within the Office of Information Practices under which the Office assigns a volunteer Trusted Public Representative trained in the requirements of the Sunshine Law and observes public agency meetings closed to the public. Allows the Office of Information Practices to conduct background checks of current and prospective Trusted Public Representatives. Requires annual reports to the Legislature. Appropriates funds.,HI,"OIP, Public Agency Meetings, Sunshine Law, Executive Meetings, Trusted Public Representatives, Program, Rules, Report, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1556.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1556&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1556_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1556_.HTM
1936469,SB1557,"Proposing An Amendment To The Constitution Of The State Of Hawaii To Provide For A Citizens' Assembly And To Authorize The Citizens' Assembly To Propose To The Legislature Constitutional And Statutory Revisions Or Amendments To The Laws Governing Elections, Political Campaigns, Campaign Finance, Ethics, Referendum, Reapportionment, Legislative Process, And Public Access To Information.","Proposes a constitutional amendment to provide for a citizens' assembly and to authorize the citizens' assembly to propose to the Legislature constitutional and statutory revisions or amendments to the laws governing elections, political campaigns, campaign finance, ethics, referendum, reapportionment, legislative process, and public access to information.",HI,"Constitutional Amendment, Citizens' Assembly (ConAm)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1557.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1557&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1557_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1557_.HTM
1936544,SB1558,Relating To Elections.,Applies the campaign finance laws to candidates for the neighborhood boards. Requires candidate committees for neighborhood board elections to file an organizational report with the Campaign Spending Commission regarding campaign contributions used for printing and mailing campaign material.,HI,"Neighborhood Boards, Election Campaigns, Contributions",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1558.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1558&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1558_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1558_.HTM
1936563,SB1559,Relating To Dune Restoration.,Appropriates funds to the University of Hawaii Sea Grant College Program for dune restoration at Hanakaoo Beach Park. Effective 7/31/2050. (SD1),HI,"University of Hawaii, Hanakaoo Beach Park, Dune Restoration, Appropriations ($), Sea Grant College",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1559.json,Engrossed,2025-03-04,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1559&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1559_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1559_.HTM
1915450,SB156,Relating To Housing.,"Requires certain landlords to provide a specified notice to a tenant regarding the tenant's potential right to purchase the property, under certain conditions. Allows tenants, families, local governments, affordable housing nonprofits, and community land trusts forty-five days to match or beat the best bona fide offer to buy an eligible affordable housing property.",HI,"Affordable Housing, Notice, Eligible Parties, Matched Agreement of Sale",SB1134,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB156.json,Introduced,2025-01-15,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=156&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB156_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB156_.HTM
1936537,SB1560,Relating To Housing Resiliency.,"Establishes the strengthen Hawaii homes program within the Department of Business, Economic Development, and Tourism to administer grants to retrofit residential properties located in historically vulnerable areas to enhance resilience against disaster impacts and reduce potential insurance liabilities. Establishes the strengthen Hawaii homes program special fund. Appropriates moneys from the special fund.",HI,"DBEDT, Strengthen Hawaii Homes Act, Housing, Disaster Resiliency, Grants, Special Fund, Appropriation ($)",HB1467,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1560.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1560&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1560_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1560_.HTM
1936580,SB1561,Relating To Vegetation Management.,Establishes vegetation management requirements to prevent wildfires caused by electric utilities. Requires the Department of Land and Natural Resources to enforce the provisions.,HI,"Vegetation Management, Wildfire Mitigation, DLNR",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1561.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1561&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1561_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1561_.HTM
1936510,SB1562,Relating To Agriculture.,"Establishes the Combined Housing Operational Agriculture Mobilization Program to assist bona fide farmers to live and farm on agricultural lands. For taxable years beginning 1/1/2026, establishes a tax credit for land donated to the Program. Appropriates funds. Effective 7/1/2050. (SD1)",HI,"CHOAM Program, Farming Housing, Tax Credit, Department of Agriculture, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1562.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1562&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1562_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1562_.HTM
1936565,SB1563,Relating To Insurance.,"Establishes rate transparency requirements for insurance companies operating in the State. Establishes the Office of Insurance Consumer Affairs within the Insurance Division of the Department of Commerce and Consumer affairs to provide oversight, information, and consumer advocacy. Appropriates funds. Effective 7/1/2050. (SD1)",HI,"DCCA, Insurance, Rate Transparency, Consumer Advocacy, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB1563.json,Introduced,2025-01-23,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=1563&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1563_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB1563_.HTM
